label,class_name,filename,synth_group
0,Speed_20,train_000000.png,0
0,Speed_20,train_000001.png,0
0,Speed_20,train_000002.png,0
0,Speed_20,train_000003.png,0
0,Speed_20,train_000004.png,0
0,Speed_20,train_000005.png,0
0,Speed_20,train_000006.png,0
0,Speed_20,train_000007.png,0
0,Speed_20,train_000008.png,0
0,Speed_20,train_000009.png,0
0,Speed_20,train_000010.png,0
0,Speed_20,train_000011.png,0
0,Speed_20,train_000012.png,0
0,Speed_20,train_000013.png,0
0,Speed_20,train_000014.png,0
0,Speed_20,train_000015.png,0
0,Speed_20,train_000016.png,0
0,Speed_20,train_000017.png,0
0,Speed_20,train_000018.png,0
0,Speed_20,train_000019.png,0
0,Speed_20,train_000020.png,0
0,Speed_20,train_000021.png,0
0,Speed_20,train_000022.png,0
0,Speed_20,train_000023.png,0
0,Speed_20,train_000024.png,0
0,Speed_20,train_000025.png,0
0,Speed_20,train_000026.png,0
0,Speed_20,train_000027.png,0
0,Speed_20,train_000028.png,0
0,Speed_20,train_000029.png,0
0,Speed_20,train_000030.png,0
0,Speed_20,train_000031.png,0
0,Speed_20,train_000032.png,0
0,Speed_20,train_000033.png,0
0,Speed_20,train_000034.png,0
0,Speed_20,train_000035.png,0
0,Speed_20,train_000036.png,0
0,Speed_20,train_000037.png,0
0,Speed_20,train_000038.png,0
0,Speed_20,train_000039.png,0
0,Speed_20,train_000040.png,0
0,Speed_20,train_000041.png,0
0,Speed_20,train_000042.png,0
0,Speed_20,train_000043.png,0
0,Speed_20,train_000044.png,0
0,Speed_20,train_000045.png,0
0,Speed_20,train_000046.png,0
0,Speed_20,train_000047.png,0
0,Speed_20,train_000048.png,0
0,Speed_20,train_000049.png,0
0,Speed_20,train_000050.png,0
0,Speed_20,train_000051.png,0
0,Speed_20,train_000052.png,0
0,Speed_20,train_000053.png,0
0,Speed_20,train_000054.png,0
0,Speed_20,train_000055.png,0
0,Speed_20,train_000056.png,0
0,Speed_20,train_000057.png,0
0,Speed_20,train_000058.png,0
0,Speed_20,train_000059.png,0
0,Speed_20,train_000060.png,0
0,Speed_20,train_000061.png,0
0,Speed_20,train_000062.png,0
0,Speed_20,train_000063.png,0
0,Speed_20,train_000064.png,0
0,Speed_20,train_000065.png,0
0,Speed_20,train_000066.png,0
0,Speed_20,train_000067.png,0
0,Speed_20,train_000068.png,0
0,Speed_20,train_000069.png,0
0,Speed_20,train_000070.png,0
0,Speed_20,train_000071.png,0
0,Speed_20,train_000072.png,0
0,Speed_20,train_000073.png,0
0,Speed_20,train_000074.png,0
0,Speed_20,train_000075.png,0
0,Speed_20,train_000076.png,0
0,Speed_20,train_000077.png,0
0,Speed_20,train_000078.png,0
0,Speed_20,train_000079.png,0
0,Speed_20,train_000080.png,0
0,Speed_20,train_000081.png,0
0,Speed_20,train_000082.png,0
0,Speed_20,train_000083.png,0
0,Speed_20,train_000084.png,0
0,Speed_20,train_000085.png,0
0,Speed_20,train_000086.png,0
0,Speed_20,train_000087.png,0
0,Speed_20,train_000088.png,0
0,Speed_20,train_000089.png,0
0,Speed_20,train_000090.png,0
0,Speed_20,train_000091.png,0
0,Speed_20,train_000092.png,0
0,Speed_20,train_000093.png,0
0,Speed_20,train_000094.png,0
0,Speed_20,train_000095.png,0
0,Speed_20,train_000096.png,0
0,Speed_20,train_000097.png,0
0,Speed_20,train_000098.png,0
0,Speed_20,train_000099.png,0
0,Speed_20,train_000100.png,0
0,Speed_20,train_000101.png,0
